tool_id	name	description	panel_section_id	panel_section_name
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__rescript__get_bv_brc_genome_features/qiime2__rescript__get_bv_brc_genome_features/2025.10.0+q2galaxy.2025.10.0	qiime2 rescript get-bv-brc-genome-features	Fetch genome features from BV-BRC.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__rescript__get_bv_brc_genomes/qiime2__rescript__get_bv_brc_genomes/2025.10.0+q2galaxy.2025.10.0	qiime2 rescript get-bv-brc-genomes	Get genome sequences from the BV-BRC database.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__rescript__get_bv_brc_metadata/qiime2__rescript__get_bv_brc_metadata/2025.10.0+q2galaxy.2025.10.0	qiime2 rescript get-bv-brc-metadata	Fetch BV-BCR metadata.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__classify_samples/qiime2__sample_classifier__classify_samples/2025.10.0+q2galaxy.2025.10.0	qiime2 sample-classifier classify-samples	Train and test a cross-validated supervised learning classifier.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__classify_samples_from_dist/qiime2__sample_classifier__classify_samples_from_dist/2025.10.0+q2galaxy.2025.10.0	qiime2 sample-classifier classify-samples-from-dist	Run k-nearest-neighbors on a labeled distance matrix.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__classify_samples_ncv/qiime2__sample_classifier__classify_samples_ncv/2025.10.0+q2galaxy.2025.10.0	qiime2 sample-classifier classify-samples-ncv	Nested cross-validated supervised learning classifier.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__confusion_matrix/qiime2__sample_classifier__confusion_matrix/2025.10.0+q2galaxy.2025.10.0	qiime2 sample-classifier confusion-matrix	Make a confusion matrix from sample classifier predictions.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__fit_classifier/qiime2__sample_classifier__fit_classifier/2025.10.0+q2galaxy.2025.10.0	qiime2 sample-classifier fit-classifier	Fit a supervised learning classifier.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__fit_regressor/qiime2__sample_classifier__fit_regressor/2025.10.0+q2galaxy.2025.10.0	qiime2 sample-classifier fit-regressor	Fit a supervised learning regressor.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__heatmap/qiime2__sample_classifier__heatmap/2025.10.0+q2galaxy.2025.10.0	qiime2 sample-classifier heatmap	Generate heatmap of important features.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__metatable/qiime2__sample_classifier__metatable/2025.10.0+q2galaxy.2025.10.0	qiime2 sample-classifier metatable	Convert (and merge) positive numeric metadata (in)to feature table.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__predict_classification/qiime2__sample_classifier__predict_classification/2025.10.0+q2galaxy.2025.10.0	qiime2 sample-classifier predict-classification	Use trained classifier to predict target values for new samples.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__predict_regression/qiime2__sample_classifier__predict_regression/2025.10.0+q2galaxy.2025.10.0	qiime2 sample-classifier predict-regression	Use trained regressor to predict target values for new samples.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__regress_samples/qiime2__sample_classifier__regress_samples/2025.10.0+q2galaxy.2025.10.0	qiime2 sample-classifier regress-samples	Train and test a cross-validated supervised learning regressor.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__regress_samples_ncv/qiime2__sample_classifier__regress_samples_ncv/2025.10.0+q2galaxy.2025.10.0	qiime2 sample-classifier regress-samples-ncv	Nested cross-validated supervised learning regressor.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__scatterplot/qiime2__sample_classifier__scatterplot/2025.10.0+q2galaxy.2025.10.0	qiime2 sample-classifier scatterplot	Make 2D scatterplot and linear regression of regressor predictions.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__split_table/qiime2__sample_classifier__split_table/2025.10.0+q2galaxy.2025.10.0	qiime2 sample-classifier split-table	Split a feature table into training and testing sets.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__summarize/qiime2__sample_classifier__summarize/2025.10.0+q2galaxy.2025.10.0	qiime2 sample-classifier summarize	Summarize parameter and feature extraction information for a trained estimator.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__stats__collate_stats/qiime2__stats__collate_stats/2025.10.0+q2galaxy.2025.10.0	qiime2 stats collate-stats	Combine and FDR correct multiple stats	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__stats__facet_across/qiime2__stats__facet_across/2025.10.0+q2galaxy.2025.10.0	qiime2 stats facet-across	Facet across outer group	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__stats__facet_within/qiime2__stats__facet_within/2025.10.0+q2galaxy.2025.10.0	qiime2 stats facet-within	Facet within outer group	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__stats__plot_rainclouds/qiime2__stats__plot_rainclouds/2025.10.0+q2galaxy.2025.10.0	qiime2 stats plot-rainclouds	Raincloud plots	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__stats__prep_alpha_distribution/qiime2__stats__prep_alpha_distribution/2025.10.0+q2galaxy.2025.10.0	qiime2 stats prep-alpha-distribution	Alpha diversity to Dist1D	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__stats__wilcoxon_srt/qiime2__stats__wilcoxon_srt/2025.10.0+q2galaxy.2025.10.0	qiime2 stats wilcoxon-srt	Wilcoxon Signed Rank Test	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__taxa__barplot/qiime2__taxa__barplot/2025.10.0+q2galaxy.2025.10.0	qiime2 taxa barplot	Visualize taxonomy with an interactive bar plot	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__taxa__collapse/qiime2__taxa__collapse/2025.10.0+q2galaxy.2025.10.0	qiime2 taxa collapse	Collapse features by their taxonomy at the specified level	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__taxa__filter_seqs/qiime2__taxa__filter_seqs/2025.10.0+q2galaxy.2025.10.0	qiime2 taxa filter-seqs	Taxonomy-based feature sequence filter.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__taxa__filter_table/qiime2__taxa__filter_table/2025.10.0+q2galaxy.2025.10.0	qiime2 taxa filter-table	Taxonomy-based feature table filter.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2_core__tools__export/qiime2_core__tools__export/2025.10.0+dist.hbfe50fe0	qiime2 tools export	Export data from a QIIME 2 artifact	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2_core__tools__import/qiime2_core__tools__import/2025.10.0+dist.hbfe50fe0	qiime2 tools import	Import data into a QIIME 2 artifact	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2_core__tools__import_fastq/qiime2_core__tools__import_fastq/2025.10.0+dist.hbfe50fe0	qiime2 tools import-fastq	Import fastq data into a QIIME 2 artifact	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__vizard__boxplot/qiime2__vizard__boxplot/2025.10.0+q2galaxy.2025.10.0	qiime2 vizard boxplot	Boxplot	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__vsearch__cluster_features_closed_reference/qiime2__vsearch__cluster_features_closed_reference/2025.10.0+q2galaxy.2025.10.0	qiime2 vsearch cluster-features-closed-reference	Closed-reference clustering of features.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__vsearch__cluster_features_de_novo/qiime2__vsearch__cluster_features_de_novo/2025.10.0+q2galaxy.2025.10.0	qiime2 vsearch cluster-features-de-novo	De novo clustering of features.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__vsearch__cluster_features_open_reference/qiime2__vsearch__cluster_features_open_reference/2025.10.0+q2galaxy.2025.10.0	qiime2 vsearch cluster-features-open-reference	Open-reference clustering of features.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__vsearch__dereplicate_sequences/qiime2__vsearch__dereplicate_sequences/2025.10.0+q2galaxy.2025.10.0	qiime2 vsearch dereplicate-sequences	Dereplicate sequences.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__vsearch__fastq_stats/qiime2__vsearch__fastq_stats/2025.10.0+q2galaxy.2025.10.0	qiime2 vsearch fastq-stats	Fastq stats with vsearch.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__vsearch__merge_pairs/qiime2__vsearch__merge_pairs/2025.10.0+q2galaxy.2025.10.0	qiime2 vsearch merge-pairs	Merge paired-end reads.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__vsearch__uchime_denovo/qiime2__vsearch__uchime_denovo/2025.10.0+q2galaxy.2025.10.0	qiime2 vsearch uchime-denovo	De novo chimera filtering.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__vsearch__uchime_ref/qiime2__vsearch__uchime_ref/2025.10.0+q2galaxy.2025.10.0	qiime2 vsearch uchime-ref	Reference-based chimera filtering.	qiime_2	QIIME 2
toolshed.g2.bx.psu.edu/repos/iuc/qiime_align_seqs/qiime_align_seqs/1.9.1.0	Align sequences	using a variety of alignment methods (align_seqs)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_compare_categories/qiime_compare_categories/1.9.1.0	Analyze statistical significance of sample groupings	using distance matrices (compare_categories)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_assign_taxonomy/qiime_assign_taxonomy/1.9.1.0	Assign taxonomy	to each sequence (assign_taxonomy)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_upgma_cluster/qiime_upgma_cluster/1.9.1.0	Build a UPGMA tree	comparing samples (upgma_cluster)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_alpha_diversity/qiime_alpha_diversity/1.9.1.0	Calculate alpha diversity	on each sample in an otu table, using a variety of alpha diversity metrics (alpha_diversity)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_beta_diversity/qiime_beta_diversity/1.9.1.0	Calculate beta diversity	(pairwise sample dissimilarity) on one or many otu tables (beta_diversity)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_validate_mapping_file/qiime_validate_mapping_file/1.9.1.0	Check user's metadata mapping file	for required data, valid format (validate_mapping_file)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_pick_closed_reference_otus/qiime_pick_closed_reference_otus/1.9.1.0	Closed-reference OTU picking	Shotgun UniFrac workflow (pick_closed_reference_otus)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_collapse_samples/qiime_collapse_samples/1.9.1.0	Collapse samples	Collapse samples in a BIOM table and mapping file	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_beta_diversity_through_plots/qiime_beta_diversity_through_plots/1.9.1.0	Compute beta diversity distance matrices and generate PCoA plots	(beta_diversity_through_plots)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/count_seqs/count_seqs/1.9.1.0	Count sequences	Count the sequences in a fasta file	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_count_seqs/qiime_count_seqs/1.9.1.0	Count the sequences	in a fasta file (count_seqs)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_make_emperor/qiime_make_emperor/1.9.1.0	Create three-dimensional PCoA plots	to be visualized with Emperor (make_emperor)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_filter_otus_from_otu_table/qiime_filter_otus_from_otu_table/1.9.1.0	Filter OTUs from an OTU table	based on their observation counts or identifier (filter_otus_from_otu_table)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_filter_fasta/qiime_filter_fasta/1.9.1.0	Filter fasta	to remove sequences based on input criteria (filter_fasta)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_filter_alignment/qiime_filter_alignment/1.9.1.0	Filter sequence alignment	by removing highly variable regions (filter_alignment)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_filter_taxa_from_otu_table/qiime_filter_taxa_from_otu_table/1.9.1.0	Filter taxa from an OTU table	(filter_taxa_from_otu_table)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_filter_samples_from_otu_table/qiime_filter_samples_from_otu_table/1.9.1.0	Filters samples from an OTU table	on the basis of the number of observations in that sample, or on the basis of sample metadata (filter_samples_from_otu_table)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_extract_barcodes/qiime_extract_barcodes/1.9.1.0	Format Fastq sequences and barcode data	(extract_barcodes)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_make_otu_table/qiime_make_otu_table/1.9.1.0	Make OTU table	Make an OTU table from an OTU map and a taxonomy assignment file	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_make_phylogeny/qiime_make_phylogeny/1.9.1.0	Make phylogeny	(make_phylogeny)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_plot_taxa_summary/qiime_plot_taxa_summary/1.9.1.0	Make taxonomy summary charts	based on taxonomy assignment (plot_taxa_summary)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_pick_otus/qiime_pick_otus/1.9.1.0	Perform OTU picking	(pick_otus)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_alpha_rarefaction/qiime_alpha_rarefaction/1.9.1.0	Perform alpha rarefaction	(alpha_rarefaction)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/pick_closed_reference_otus/pick_closed_reference_otus/1.9.1.0	Perform closed-reference OTU picking		qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_jackknifed_beta_diversity/qiime_jackknifed_beta_diversity/1.9.1.0	Perform jackknifed UPGMA clustering	and building jackknifed PCoA plots (jackknifed_beta_diversity)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/pick_open_reference_otus/pick_open_reference_otus/1.9.1.0	Perform open-reference OTU picking		qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_pick_open_reference_otus/qiime_pick_open_reference_otus/1.9.1.0	Perform open-reference OTU picking	(pick_open_reference_otus)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_summarize_taxa_through_plots/qiime_summarize_taxa_through_plots/1.9.1.0	Perform taxonomy summaries and plots	(summarize_taxa_through_plots)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_pick_rep_set/qiime_pick_rep_set/1.9.1.0	Pick representative set of sequences	(pick_rep_set)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_make_otu_heatmap/qiime_make_otu_heatmap/1.9.1.0	Plot heatmap of OTU table	(make_otu_heatmap)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_core_diversity/qiime_core_diversity/1.9.1.0	Run a core set of QIIME diversity analyses	(core_diversity_analyses)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_multiple_join_paired_ends/qiime_multiple_join_paired_ends/1.9.1.0	Run join_paired_ends on multiple files	(multiple_join_paired_ends)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_multiple_split_libraries_fastq/qiime_multiple_split_libraries_fastq/1.9.1.0	Run split_libraries_fastq on multiple files	(multiple_split_libraries_fastq)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_split_libraries_fastq/qiime_split_libraries_fastq/1.9.1.0	Split fastq libraries	to performs demultiplexing of Fastq sequence data (split_libraries_fastq)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_split_libraries/qiime_split_libraries/1.9.1.0	Split libraries	according to barcodes specified in mapping file (split_libraries)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/iuc/qiime_summarize_taxa/qiime_summarize_taxa/1.9.1.0	Summarize taxa	and store results in a new table or appended to an existing mapping file (summarize_taxa)	qiime	Qiime
toolshed.g2.bx.psu.edu/repos/bgruening/fastq_info/fastq_info/0.25.1+Galaxy0	FASTQ info	validates single or paired fastq files	quality_control	Quality Control
toolshed.g2.bx.psu.edu/repos/iuc/fileidentification/fileidentification/2.5.0+galaxy1	File Format Identification	Check multimedia files if they are corrupt or duplicated	quality_control	Quality Control
toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.33+galaxy0	MultiQC	aggregate results from bioinformatics analyses into a single report	quality_control	Quality Control
toolshed.g2.bx.psu.edu/repos/iuc/sequali/sequali/1.0.2+galaxy0	sequali	Fast sequencing data quality metrics for short and long reads	quality_control	Quality Control
toolshed.g2.bx.psu.edu/repos/iuc/bayescan/BayeScan/2.1	BayeScan	Detecting natural selection from population-based genetic data	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/stacks2_clonefilter/stacks2_clonefilter/2.55+galaxy4	Stacks2: clone filter	Identify PCR clones	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/stacks2_cstacks/stacks2_cstacks/2.55+galaxy4	Stacks2: cstacks	Generate catalog of loci	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/stacks2_denovomap/stacks2_denovomap/2.55+galaxy4	Stacks2: de novo map	the Stacks pipeline without a reference genome (denovo_map.pl)	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/stacks2_gstacks/stacks2_gstacks/2.55+galaxy4	Stacks2: gstacks	Call variants, genotypes and haplotype	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/stacks2_kmerfilter/stacks2_kmerfilter/2.55+galaxy4	Stacks2: kmer filter	Identify PCR clones	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/stacks2_populations/stacks2_populations/2.55+galaxy4	Stacks2: populations	Calculate population-level summary statistics	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/stacks2_procrad/stacks2_procrad/2.55+galaxy4	Stacks2: process radtags	the Stacks demultiplexing script	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/stacks2_shortreads/stacks2_shortreads/2.55+galaxy4	Stacks2: process shortreads	fast cleaning of randomly sheared genomic or transcriptomic data	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/stacks2_refmap/stacks2_refmap/2.55+galaxy4	Stacks2: reference map	the Stacks pipeline with a reference genome (ref_map.pl)	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/stacks2_sstacks/stacks2_sstacks/2.55+galaxy4	Stacks2: sstacks	Match samples to the catalog	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/stacks2_tsv2bam/stacks2_tsv2bam/2.55+galaxy4	Stacks2: tsv2bam	Sort reads by RAD locus	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/stacks2_ustacks/stacks2_ustacks/2.55+galaxy4	Stacks2: ustacks	Identify unique stacks	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/stacks_assembleperead/stacks_assembleperead/1.46.1	Stacks: assemble read pairs by locus	run the STACKS sort_read_pairs.pl and exec_velvet.pl wrappers	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/stacks_clonefilter/stacks_clonefilter/1.46.0	Stacks: clone filter	Identify PCR clones	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/stacks_cstacks/stacks_cstacks/1.46.0	Stacks: cstacks	build a catalogue of loci	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/stacks_denovomap/stacks_denovomap/1.46.0	Stacks: de novo map	the Stacks pipeline without a reference genome (denovo_map.pl)	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/stacks_genotypes/stacks_genotypes/1.46.0	Stacks: genotypes	analyse haplotypes or genotypes in a genetic cross ('genotypes' program)	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/stacks_populations/stacks_populations/1.46.3	Stacks: populations	analyze a population of individual samples ('populations' program)	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/stacks_procrad/stacks_procrad/1.46.0	Stacks: process radtags	the Stacks demultiplexing script	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/stacks_pstacks/stacks_pstacks/1.46.0	Stacks: pstacks	find stacks from short reads mapped to a reference genome	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/stacks_refmap/stacks_refmap/1.46.0	Stacks: reference map	the Stacks pipeline with a reference genome (ref_map.pl)	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/stacks_rxstacks/stacks_rxstacks/1.46.0	Stacks: rxstacks	make corrections to genotype and haplotype calls	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/stacks_sstacks/stacks_sstacks/1.46.1	Stacks: sstacks	match stacks to a catalog	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/stacks_stats/stacks_stats/1.46.0	Stacks: statistics	on stacks found for multiple samples	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/stacks_ustacks/stacks_ustacks/1.46.0	Stacks: ustacks	align short reads into stacks	rad_seq	RAD-seq
toolshed.g2.bx.psu.edu/repos/iuc/trinity_align_and_estimate_abundance/trinity_align_and_estimate_abundance/2.15.1+galaxy0	Align reads and estimate abundance	on a de novo assembly of RNA-Seq data	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/slamdunk/alleyoop/0.4.3+galaxy1	Alleyoop	- post-processing and QC of Slamdunk analyses	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/deg_annotate/deg_annotate/1.1.0+galaxy1	Annotate DESeq2/DEXSeq output tables	Append annotation from GTF to differential expression tool outputs	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/bgruening/rnaz_annotate/rnaz_annotate/2.1	Annotate RNAz		rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/arriba/arriba/2.5.1+galaxy0	Arriba	detect gene fusions from STAR aligned RNA-Seq data	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/arriba_draw_fusions/arriba_draw_fusions/2.5.1+galaxy0	Arriba Draw Fusions		rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/arriba_get_filters/arriba_get_filters/2.5.1+galaxy0	Arriba Get Filters	to history	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_bam2wig/5.0.3+galaxy0	BAM to Wiggle	converts all types of RNA-seq data from BAM to Wiggle	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_bam_stat/5.0.3+galaxy0	BAM/SAM Mapping Stats	reads mapping statistics for a provided BAM or SAM file.	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/brew3r_r/brew3r_r/1.0.2+galaxy1	BREW3R.r	Extend GTF	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/blockclust/blockclust/1.1.0	BlockClust	efficient clustering and classification of non-coding RNAs from short read RNA-seq profiles	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/trinity_abundance_estimates_to_matrix/trinity_abundance_estimates_to_matrix/2.15.1+galaxy0	Build expression matrix	for a de novo assembly of RNA-Seq data by Trinity	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/cemitool/cemitool/1.30.0+galaxy0	CEMiTool	gene co-expression network analyses	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/bgruening/circexplorer/circexplorer/1.1.9.0	CIRCexplorer		rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/circexplorer2/circexplorer2/2.3.8+galaxy0	CIRCexplorer2	circular RNA analysis	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/cmcv/cmcv/1.0.8	CMCV	visualization of comparisons between RNA family models (CM)	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/cmsearch_deoverlap/cmsearch_deoverlap/0.09+galaxy0	CMsearch deoverlap	removes lower scoring overlaps from cmsearch results	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/heinz/heinz_scoring/1.0	Calculate a Heinz score	for each node	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/chira_collapse/chira_collapse/1.4.31	ChiRA collapse	deduplicate fastq reads	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/chira_extract/chira_extract/1.4.31	ChiRA extract	extrat the chimeras	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/chira_map/chira_map/1.4.30	ChiRA map	map reads to trascriptome	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/chira_merge/chira_merge/1.4.30	ChiRA merge	merge aligned positions	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/chira_quantify/chira_quantify/1.4.30	ChiRA qauntify	quantify aligned loci to score the alignments	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_clipping_profile/5.0.3+galaxy0	Clipping Profile	estimates clipping profile of RNA-seq reads from BAM or SAM file	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/cofold/cofold/2.0.4.0	Cofold	An RNA secondary structure prediction method that takes co-transcriptional folding into account	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/trinity_contig_exn50_statistic/trinity_contig_exn50_statistic/2.15.1+galaxy0	Compute contig Ex90N50 statistic and Ex90 transcript count	from a Trinity assembly	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/crosscontamination_barcode_filter/crosscontamination_barcode_filter/0.3	Cross-contamination Barcode Filter	for use in plate-based barcoded analyses	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/2.2.1.3	Cuffcompare	compare assembled transcripts to a reference annotation and track Cufflinks transcripts across multiple experiments	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.7	Cuffdiff	find significant changes in transcript expression, splicing, and promoter use	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.4	Cufflinks	transcript assembly and FPKM (RPKM) estimates for RNA-Seq data	rna_analysis	RNA Analysis
